cpu_id,oid,snap,osize,oseq,offset,length,truncate_size,truncate_seq
 1 ," ""10000000870.00000000""", 18446744073709551614, 2040, 0, 2040, 1020, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2374853, 0, 2374853, 3357, 0, 0 
 1 ," ""1000000098a.00000000""", 18446744073709551614, 7232, 0, 7232, 3616, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2378210, 0, 2378210, 3357, 0, 0 
 1 ," ""10000000788.00000000""", 18446744073709551614, 3138, 0, 3138, 1569, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2381567, 0, 2381567, 3357, 0, 0 
 2 ," ""100000006e6.00000000""", 18446744073709551614, 1734, 0, 1734, 867, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2384924, 0, 2384924, 3357, 0, 0 
 0 ," ""10000000752.00000000""", 18446744073709551614, 2056, 0, 2056, 1028, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2388281, 0, 2388281, 3357, 0, 0 
 2 ," ""10000000610.00000000""", 18446744073709551614, 396, 0, 396, 198, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2391638, 0, 2391638, 3357, 0, 0 
 0 ," ""1000000077c.00000000""", 18446744073709551614, 1336, 0, 1336, 668, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2394995, 0, 2394995, 3357, 0, 0 
 1 ," ""1000000087d.00000000""", 18446744073709551614, 2472, 0, 2472, 1236, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2398352, 0, 2398352, 3357, 0, 0 
 2 ," ""1000000092e.00000000""", 18446744073709551614, 342, 0, 342, 171, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2401709, 0, 2401709, 3357, 0, 0 
 1 ," ""10000000961.00000000""", 18446744073709551614, 5362, 0, 5362, 2681, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2405066, 0, 2405066, 3357, 0, 0 
 3 ," ""10000000991.00000000""", 18446744073709551614, 4744, 0, 4744, 2372, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2408423, 0, 2408423, 4774, 0, 0 
 2 ," ""10000000999.00000000""", 18446744073709551614, 816, 0, 816, 408, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2413197, 0, 2413197, 3357, 0, 0 
 0 ," ""1000000061e.00000000""", 18446744073709551614, 2926, 0, 2926, 1463, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2416554, 0, 2416554, 53637, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2470191, 0, 2470191, 3357, 0, 0 
 3 ," ""10000000672.00000000""", 18446744073709551614, 2070, 0, 2070, 1035, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2473548, 0, 2473548, 3357, 0, 0 
 1 ," ""10000000808.00000000""", 18446744073709551614, 2500, 0, 2500, 1250, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2476905, 0, 2476905, 3357, 0, 0 
 0 ," ""100000006c0.00000000""", 18446744073709551614, 2424, 0, 2424, 1212, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2480262, 0, 2480262, 3357, 0, 0 
 0 ," ""1000000061b.00000000""", 18446744073709551614, 610, 0, 610, 305, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2483619, 0, 2483619, 3357, 0, 0 
 3 ," ""1000000078f.00000000""", 18446744073709551614, 1224, 0, 1224, 612, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2486976, 0, 2486976, 3357, 0, 0 
 2 ," ""1000000082f.00000000""", 18446744073709551614, 628, 0, 628, 314, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2490333, 0, 2490333, 3357, 0, 0 
 2 ," ""10000000785.00000000""", 18446744073709551614, 2022, 0, 2022, 1011, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2493690, 0, 2493690, 3357, 0, 0 
 2 ," ""100000007b9.00000000""", 18446744073709551614, 2054, 0, 2054, 1027, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2497047, 0, 2497047, 3357, 0, 0 
 2 ," ""1000000084b.00000000""", 18446744073709551614, 424, 0, 424, 212, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2500404, 0, 2500404, 3357, 0, 0 
 2 ," ""10000000894.00000000""", 18446744073709551614, 778, 0, 778, 389, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2503761, 0, 2503761, 3357, 0, 0 
 0 ," ""100000008a3.00000000""", 18446744073709551614, 2354, 0, 2354, 1177, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2507118, 0, 2507118, 3357, 0, 0 
 3 ," ""10000000833.00000000""", 18446744073709551614, 2780, 0, 2780, 1390, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2510475, 0, 2510475, 3357, 0, 0 
 1 ," ""10000000831.00000000""", 18446744073709551614, 5026, 0, 5026, 2513, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2513832, 0, 2513832, 3357, 0, 0 
 0 ," ""100000008d2.00000000""", 18446744073709551614, 656, 0, 656, 328, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2517189, 0, 2517189, 3357, 0, 0 
 0 ," ""100000008f8.00000000""", 18446744073709551614, 6756, 0, 6756, 3378, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2520546, 0, 2520546, 4774, 0, 0 
 3 ," ""100000007d9.00000000""", 18446744073709551614, 972, 0, 972, 486, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2525320, 0, 2525320, 3357, 0, 0 
 2 ," ""100000006eb.00000000""", 18446744073709551614, 1368, 0, 1368, 684, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2528677, 0, 2528677, 59283, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2587960, 0, 2587960, 3357, 0, 0 
 0 ," ""10000000728.00000000""", 18446744073709551614, 2044, 0, 2044, 1022, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2591317, 0, 2591317, 3357, 0, 0 
 3 ," ""10000000918.00000000""", 18446744073709551614, 2908, 0, 2908, 1454, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2594674, 0, 2594674, 3357, 0, 0 
 2 ," ""1000000074e.00000000""", 18446744073709551614, 2672, 0, 2672, 1336, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2598031, 0, 2598031, 3357, 0, 0 
 1 ," ""1000000095c.00000000""", 18446744073709551614, 1766, 0, 1766, 883, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2601388, 0, 2601388, 3357, 0, 0 
 3 ," ""100000006b1.00000000""", 18446744073709551614, 550, 0, 550, 275, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2604745, 0, 2604745, 3357, 0, 0 
 3 ," ""10000000998.00000000""", 18446744073709551614, 2944, 0, 2944, 1472, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2608102, 0, 2608102, 3357, 0, 0 
 2 ," ""10000000819.00000000""", 18446744073709551614, 4950, 0, 4950, 2475, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2611459, 0, 2611459, 3357, 0, 0 
 0 ," ""100000009a0.00000000""", 18446744073709551614, 1432, 0, 1432, 716, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2614816, 0, 2614816, 3357, 0, 0 
 1 ," ""100000009a5.00000000""", 18446744073709551614, 3012, 0, 3012, 1506, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2618173, 0, 2618173, 3357, 0, 0 
 0 ," ""100000009a6.00000000""", 18446744073709551614, 1882, 0, 1882, 941, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2621530, 0, 2621530, 3357, 0, 0 
 2 ," ""100000009a8.00000000""", 18446744073709551614, 3330, 0, 3330, 1665, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2624887, 0, 2624887, 3357, 0, 0 
 1 ," ""10000000946.00000000""", 18446744073709551614, 624, 0, 624, 312, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2628244, 0, 2628244, 3357, 0, 0 
 2 ," ""100000006b3.00000000""", 18446744073709551614, 730, 0, 730, 365, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2631601, 0, 2631601, 3357, 0, 0 
 1 ," ""100000007d8.00000000""", 18446744073709551614, 4180, 0, 4180, 2090, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2634958, 0, 2634958, 3357, 0, 0 
 2 ," ""1000000067c.00000000""", 18446744073709551614, 3364, 0, 3364, 1682, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2638315, 0, 2638315, 3357, 0, 0 
 2 ," ""100000009ab.00000000""", 18446744073709551614, 304, 0, 304, 152, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2641672, 0, 2641672, 3357, 0, 0 
 1 ," ""100000006ba.00000000""", 18446744073709551614, 2464, 0, 2464, 1232, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2645029, 0, 2645029, 4774, 0, 0 
 2 ," ""100000008fb.00000000""", 18446744073709551614, 952, 0, 952, 476, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2649803, 0, 2649803, 3357, 0, 0 
 2 ," ""100000006f5.00000000""", 18446744073709551614, 270, 0, 270, 135, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2653160, 0, 2653160, 25407, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2678567, 0, 2678567, 3357, 0, 0 
 1 ," ""100000008e2.00000000""", 18446744073709551614, 1558, 0, 1558, 779, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2681924, 0, 2681924, 3357, 0, 0 
 2 ," ""10000000670.00000000""", 18446744073709551614, 2724, 0, 2724, 1362, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2685281, 0, 2685281, 3357, 0, 0 
 0 ," ""1000000097b.00000000""", 18446744073709551614, 182, 0, 182, 91, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2688638, 0, 2688638, 3357, 0, 0 
 0 ," ""100000009ad.00000000""", 18446744073709551614, 4094, 0, 4094, 2047, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2691995, 0, 2691995, 3357, 0, 0 
 3 ," ""100000008a9.00000000""", 18446744073709551614, 2622, 0, 2622, 1311, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2695352, 0, 2695352, 3357, 0, 0 
 0 ," ""10000000970.00000000""", 18446744073709551614, 296, 0, 296, 148, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2698709, 0, 2698709, 3357, 0, 0 
 3 ," ""1000000075a.00000000""", 18446744073709551614, 2618, 0, 2618, 1309, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2702066, 0, 2702066, 3357, 0, 0 
 3 ," ""10000000786.00000000""", 18446744073709551614, 1234, 0, 1234, 617, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2705423, 0, 2705423, 3357, 0, 0 
 0 ," ""10000000789.00000000""", 18446744073709551614, 3084, 0, 3084, 1542, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2708780, 0, 2708780, 3357, 0, 0 
 1 ," ""10000000885.00000000""", 18446744073709551614, 2724, 0, 2724, 1362, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2712137, 0, 2712137, 3357, 0, 0 
 0 ," ""10000000754.00000000""", 18446744073709551614, 3298, 0, 3298, 1649, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2715494, 0, 2715494, 3357, 0, 0 
 3 ," ""100000008cf.00000000""", 18446744073709551614, 426, 0, 426, 213, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2718851, 0, 2718851, 3357, 0, 0 
 0 ," ""100000008fa.00000000""", 18446744073709551614, 5474, 0, 5474, 2737, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2722208, 0, 2722208, 3357, 0, 0 
 2 ," ""10000000854.00000000""", 18446744073709551614, 2394, 0, 2394, 1197, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2725565, 0, 2725565, 3357, 0, 0 
 2 ," ""100000007b8.00000000""", 18446744073709551614, 2716, 0, 2716, 1358, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2728922, 0, 2728922, 3357, 0, 0 
 0 ," ""10000000770.00000000""", 18446744073709551614, 1664, 0, 1664, 832, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2732279, 0, 2732279, 4774, 0, 0 
 1 ," ""100000009ae.00000000""", 18446744073709551614, 1120, 0, 1120, 560, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2737053, 0, 2737053, 3357, 0, 0 
 3 ," ""100000009b0.00000000""", 18446744073709551614, 204, 0, 204, 102, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2740410, 0, 2740410, 16938, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2757348, 0, 2757348, 3357, 0, 0 
 0 ," ""100000005e3.00000000""", 18446744073709551614, 1310, 0, 1310, 655, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2760705, 0, 2760705, 3357, 0, 0 
 3 ," ""100000009b3.00000000""", 18446744073709551614, 1028, 0, 1028, 514, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2764062, 0, 2764062, 3357, 0, 0 
 1 ," ""10000000829.00000000""", 18446744073709551614, 970, 0, 970, 485, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2767419, 0, 2767419, 3357, 0, 0 
 1 ," ""100000008ce.00000000""", 18446744073709551614, 5846, 0, 5846, 2923, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2770776, 0, 2770776, 3357, 0, 0 
 1 ," ""100000009b4.00000000""", 18446744073709551614, 1510, 0, 1510, 755, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2774133, 0, 2774133, 3357, 0, 0 
 2 ," ""100000009b6.00000000""", 18446744073709551614, 486, 0, 486, 243, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2777490, 0, 2777490, 3357, 0, 0 
 2 ," ""10000000705.00000000""", 18446744073709551614, 3224, 0, 3224, 1612, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2780847, 0, 2780847, 3357, 0, 0 
 2 ," ""1000000077b.00000000""", 18446744073709551614, 1534, 0, 1534, 767, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2784204, 0, 2784204, 3357, 0, 0 
 3 ," ""100000006c7.00000000""", 18446744073709551614, 1148, 0, 1148, 574, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2787561, 0, 2787561, 3357, 0, 0 
 3 ," ""1000000086e.00000000""", 18446744073709551614, 2226, 0, 2226, 1113, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2790918, 0, 2790918, 3357, 0, 0 
 1 ," ""100000005df.00000000""", 18446744073709551614, 3600, 0, 3600, 1800, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2794275, 0, 2794275, 3357, 0, 0 
 2 ," ""1000000068e.00000000""", 18446744073709551614, 986, 0, 986, 493, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2797632, 0, 2797632, 3357, 0, 0 
 0 ," ""100000006de.00000000""", 18446744073709551614, 2854, 0, 2854, 1427, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2800989, 0, 2800989, 3357, 0, 0 
 1 ," ""100000006fb.00000000""", 18446744073709551614, 2012, 0, 2012, 1006, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2804346, 0, 2804346, 3357, 0, 0 
 2 ," ""10000000612.00000000""", 18446744073709551614, 1102, 0, 1102, 551, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2807703, 0, 2807703, 3357, 0, 0 
 2 ," ""100000006d4.00000000""", 18446744073709551614, 542, 0, 542, 271, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2811060, 0, 2811060, 3357, 0, 0 
 2 ," ""10000000747.00000000""", 18446744073709551614, 46, 0, 46, 23, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2814417, 0, 2814417, 2014, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2816431, 0, 2816431, 2293, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2818724, 0, 2818724, 3357, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2822081, 0, 2822081, 22287, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2844368, 0, 2844368, 43131, 0, 0 
 0 ," ""10000000613.00000000""", 18446744073709551614, 1736, 0, 1736, 868, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2887499, 0, 2887499, 3357, 0, 0 
 3 ," ""10000000906.00000000""", 18446744073709551614, 1666, 0, 1666, 833, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2890856, 0, 2890856, 4774, 0, 0 
 1 ," ""10000000959.00000000""", 18446744073709551614, 3394, 0, 3394, 1697, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2895630, 0, 2895630, 3357, 0, 0 
 3 ," ""1000000097f.00000000""", 18446744073709551614, 1476, 0, 1476, 738, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2898987, 0, 2898987, 3357, 0, 0 
 0 ," ""10000000966.00000000""", 18446744073709551614, 508, 0, 508, 254, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2902344, 0, 2902344, 3357, 0, 0 
 3 ," ""10000000640.00000000""", 18446744073709551614, 4476, 0, 4476, 2238, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2905701, 0, 2905701, 3357, 0, 0 
 0 ," ""10000000717.00000000""", 18446744073709551614, 956, 0, 956, 478, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2909058, 0, 2909058, 3357, 0, 0 
 1 ," ""100000009b9.00000000""", 18446744073709551614, 1656, 0, 1656, 828, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2912415, 0, 2912415, 3357, 0, 0 
 0 ," ""100000006e5.00000000""", 18446744073709551614, 1620, 0, 1620, 810, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2915772, 0, 2915772, 3357, 0, 0 
 0 ," ""10000000848.00000000""", 18446744073709551614, 874, 0, 874, 437, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2919129, 0, 2919129, 3357, 0, 0 
 0 ," ""100000009ba.00000000""", 18446744073709551614, 570, 0, 570, 285, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2922486, 0, 2922486, 3357, 0, 0 
 0 ," ""1000000086f.00000000""", 18446744073709551614, 6854, 0, 6854, 3427, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2925843, 0, 2925843, 3357, 0, 0 
 0 ," ""1000000078a.00000000""", 18446744073709551614, 1010, 0, 1010, 505, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2929200, 0, 2929200, 3357, 0, 0 
 0 ," ""10000000956.00000000""", 18446744073709551614, 1484, 0, 1484, 742, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 2932557, 0, 2932557, 3357, 0, 0 
 2 ," ""1000000096f.00000000""", 18446744073709551614, 2320, 0, 2320, 1160, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2935914, 0, 2935914, 3357, 0, 0 
 0 ," ""100000006ef.00000000""", 18446744073709551614, 702, 0, 702, 351, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2939271, 0, 2939271, 3357, 0, 0 
 0 ," ""10000000867.00000000""", 18446744073709551614, 1666, 0, 1666, 833, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2942628, 0, 2942628, 3357, 0, 0 
 1 ," ""1000000077e.00000000""", 18446744073709551614, 4766, 0, 4766, 2383, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2945985, 0, 2945985, 3357, 0, 0 
 0 ," ""10000000790.00000000""", 18446744073709551614, 5978, 0, 5978, 2989, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 2949342, 0, 2949342, 45168, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 2994510, 0, 2994510, 3357, 0, 0 
 1 ," ""1000000071d.00000000""", 18446744073709551614, 760, 0, 760, 380, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 2997867, 0, 2997867, 4774, 0, 0 
 3 ," ""10000000616.00000000""", 18446744073709551614, 2702, 0, 2702, 1351, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 3002641, 0, 3002641, 3357, 0, 0 
 0 ," ""10000000877.00000000""", 18446744073709551614, 1778, 0, 1778, 889, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 3005998, 0, 3005998, 3357, 0, 0 
 1 ," ""100000008d6.00000000""", 18446744073709551614, 1454, 0, 1454, 727, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 3009355, 0, 3009355, 3357, 0, 0 
 1 ," ""10000000677.00000000""", 18446744073709551614, 1810, 0, 1810, 905, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 3012712, 0, 3012712, 3357, 0, 0 
 2 ," ""10000000629.00000000""", 18446744073709551614, 832, 0, 832, 416, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 3016069, 0, 3016069, 3357, 0, 0 
 1 ," ""10000000963.00000000""", 18446744073709551614, 2566, 0, 2566, 1283, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 3019426, 0, 3019426, 3357, 0, 0 
 2 ," ""1000000072a.00000000""", 18446744073709551614, 2032, 0, 2032, 1016, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 3022783, 0, 3022783, 3357, 0, 0 
 0 ," ""1000000096a.00000000""", 18446744073709551614, 948, 0, 948, 474, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 3026140, 0, 3026140, 3357, 0, 0 
 1 ," ""100000009bd.00000000""", 18446744073709551614, 1152, 0, 1152, 576, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 3029497, 0, 3029497, 3357, 0, 0 
 2 ," ""100000007fb.00000000""", 18446744073709551614, 92, 0, 92, 46, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 3032854, 0, 3032854, 3357, 0, 0 
 3 ," ""10000000713.00000000""", 18446744073709551614, 1696, 0, 1696, 848, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 3036211, 0, 3036211, 3357, 0, 0 
 2 ," ""10000000661.00000000""", 18446744073709551614, 968, 0, 968, 484, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 3039568, 0, 3039568, 3357, 0, 0 
 3 ," ""100000007cc.00000000""", 18446744073709551614, 2386, 0, 2386, 1193, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 3042925, 0, 3042925, 3357, 0, 0 
 0 ," ""1000000088e.00000000""", 18446744073709551614, 30, 0, 30, 15, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 3046282, 0, 3046282, 3357, 0, 0 
 1 ," ""1000000096d.00000000""", 18446744073709551614, 4024, 0, 4024, 2012, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 3049639, 0, 3049639, 3357, 0, 0 
 1 ," ""10000000863.00000000""", 18446744073709551614, 914, 0, 914, 457, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 3052996, 0, 3052996, 3357, 0, 0 
 3 ," ""1000000082d.00000000""", 18446744073709551614, 1204, 0, 1204, 602, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 3056353, 0, 3056353, 47991, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 3104344, 0, 3104344, 3357, 0, 0 
 0 ," ""1000000093b.00000000""", 18446744073709551614, 2402, 0, 2402, 1201, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 3107701, 0, 3107701, 4774, 0, 0 
 1 ," ""1000000080f.00000000""", 18446744073709551614, 296, 0, 296, 148, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 3112475, 0, 3112475, 3357, 0, 0 
 1 ," ""10000000839.00000000""", 18446744073709551614, 630, 0, 630, 315, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 3115832, 0, 3115832, 3357, 0, 0 
 2 ," ""100000007e9.00000000""", 18446744073709551614, 5262, 0, 5262, 2631, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 3119189, 0, 3119189, 3357, 0, 0 
 1 ," ""100000009bf.00000000""", 18446744073709551614, 968, 0, 968, 484, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 3122546, 0, 3122546, 3357, 0, 0 
 2 ," ""100000009c1.00000000""", 18446744073709551614, 2746, 0, 2746, 1373, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 3125903, 0, 3125903, 3357, 0, 0 
 0 ," ""100000009c2.00000000""", 18446744073709551614, 5334, 0, 5334, 2667, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 3129260, 0, 3129260, 3357, 0, 0 
 1 ," ""100000007dc.00000000""", 18446744073709551614, 402, 0, 402, 201, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 3132617, 0, 3132617, 3357, 0, 0 
 2 ," ""10000000994.00000000""", 18446744073709551614, 1062, 0, 1062, 531, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 3135974, 0, 3135974, 3357, 0, 0 
 3 ," ""10000000943.00000000""", 18446744073709551614, 3508, 0, 3508, 1754, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 3139331, 0, 3139331, 3357, 0, 0 
 1 ," ""100000009b7.00000000""", 18446744073709551614, 2758, 0, 2758, 1379, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 3142688, 0, 3142688, 3357, 0, 0 
 1 ," ""10000000914.00000000""", 18446744073709551614, 812, 0, 812, 406, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 3146045, 0, 3146045, 3357, 0, 0 
 3 ," ""100000009c4.00000000""", 18446744073709551614, 4170, 0, 4170, 2085, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 3149402, 0, 3149402, 3357, 0, 0 
 2 ," ""100000007ac.00000000""", 18446744073709551614, 1014, 0, 1014, 507, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 3152759, 0, 3152759, 56460, 0, 0 
 2 ," ""200.00000004""", 18446744073709551614, 3209219, 0, 3209219, 3357, 0, 0 
 0 ," ""10000000664.00000000""", 18446744073709551614, 2274, 0, 2274, 1137, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 3212576, 0, 3212576, 3357, 0, 0 
 0 ," ""10000000615.00000000""", 18446744073709551614, 1358, 0, 1358, 679, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 3215933, 0, 3215933, 4774, 0, 0 
 0 ," ""10000000782.00000000""", 18446744073709551614, 340, 0, 340, 170, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 3220707, 0, 3220707, 3357, 0, 0 
 0 ," ""100000008bf.00000000""", 18446744073709551614, 1958, 0, 1958, 979, 0, 0 
 0 ," ""200.00000004""", 18446744073709551614, 3224064, 0, 3224064, 3357, 0, 0 
 0 ," ""100000005fc.00000000""", 18446744073709551614, 2172, 0, 2172, 1086, 0, 0 
 1 ," ""200.00000004""", 18446744073709551614, 3227421, 0, 3227421, 3357, 0, 0 
 3 ," ""1000000073e.00000000""", 18446744073709551614, 492, 0, 492, 246, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 3230778, 0, 3230778, 4205, 0, 0 
 2 ," ""1000000079c.00000000""", 18446744073709551614, 918, 0, 918, 459, 0, 0 
 3 ," ""200.00000004""", 18446744073709551614, 3234983, 0, 3234983, 3357, 0, 0 
