cpu_id,type,num,tid,inc
 0 , 8, 4295, 941, 0 
 1 , 8, 4295, 942, 0 
 3 , 8, 4295, 948, 0 
 2 , 8, 4295, 948, 0 
 3 , 8, 4295, 948, 0 
 3 , 8, 4295, 949, 0 
 0 , 8, 4295, 949, 0 
 3 , 8, 4295, 949, 0 
 3 , 8, 4295, 950, 0 
 2 , 8, 4295, 950, 0 
 3 , 8, 4295, 950, 0 
 1 , 8, 4295, 951, 0 
 3 , 8, 4295, 951, 0 
 0 , 8, 4295, 951, 0 
 1 , 8, 4295, 942, 0 
 1 , 8, 4295, 943, 0 
 1 , 8, 4295, 944, 0 
 1 , 8, 4295, 945, 0 
 1 , 8, 4295, 946, 0 
 1 , 8, 4295, 952, 0 
 0 , 8, 4295, 952, 0 
 3 , 8, 4295, 952, 0 
 1 , 8, 4295, 943, 0 
 1 , 8, 4295, 944, 0 
 1 , 8, 4295, 945, 0 
 1 , 8, 4295, 946, 0 
 1 , 8, 4295, 947, 0 
 1 , 8, 4295, 953, 0 
 0 , 8, 4295, 953, 0 
 3 , 8, 4295, 953, 0 
 2 , 8, 4295, 954, 0 
 1 , 8, 4295, 954, 0 
 3 , 8, 4295, 954, 0 
 3 , 8, 4295, 955, 0 
 1 , 8, 4295, 955, 0 
 3 , 8, 4295, 955, 0 
 3 , 8, 4295, 956, 0 
 1 , 8, 4295, 956, 0 
 2 , 8, 4295, 956, 0 
 1 , 8, 4295, 957, 0 
 3 , 8, 4295, 957, 0 
 1 , 8, 4295, 957, 0 
 3 , 8, 4295, 947, 0 
 3 , 8, 4295, 948, 0 
 3 , 8, 4295, 949, 0 
 3 , 8, 4295, 950, 0 
 3 , 8, 4295, 951, 0 
 3 , 8, 4295, 958, 0 
 2 , 8, 4295, 958, 0 
 3 , 8, 4295, 958, 0 
 2 , 8, 4295, 948, 0 
 0 , 8, 4295, 949, 0 
 2 , 8, 4295, 950, 0 
 0 , 8, 4295, 951, 0 
 2 , 8, 4295, 952, 0 
 0 , 8, 4295, 959, 0 
 1 , 8, 4295, 959, 0 
 1 , 8, 4295, 959, 0 
 1 , 8, 4295, 960, 0 
 3 , 8, 4295, 960, 0 
 1 , 8, 4295, 960, 0 
 3 , 8, 4295, 961, 0 
 1 , 8, 4295, 961, 0 
 3 , 8, 4295, 961, 0 
 3 , 8, 4295, 962, 0 
 0 , 8, 4295, 952, 0 
 3 , 8, 4295, 953, 0 
 0 , 8, 4295, 962, 0 
 3 , 8, 4295, 954, 0 
 3 , 8, 4295, 955, 0 
 2 , 8, 4295, 962, 0 
 3 , 8, 4295, 956, 0 
 3 , 8, 4295, 963, 0 
 0 , 8, 4295, 963, 0 
 3 , 8, 4295, 953, 0 
 2 , 8, 4295, 963, 0 
 3 , 8, 4295, 954, 0 
 3 , 8, 4295, 955, 0 
 3 , 8, 4295, 956, 0 
 3 , 8, 4295, 957, 0 
 3 , 8, 4295, 958, 0 
 1 , 8, 4295, 964, 0 
 0 , 8, 4295, 964, 0 
 2 , 8, 4295, 964, 0 
 3 , 8, 4295, 965, 0 
 0 , 8, 4295, 965, 0 
 2 , 8, 4295, 965, 0 
 3 , 8, 4295, 966, 0 
 2 , 8, 4295, 966, 0 
 0 , 8, 4295, 966, 0 
 1 , 8, 4295, 957, 0 
 1 , 8, 4295, 958, 0 
 1 , 8, 4295, 959, 0 
 3 , 8, 4295, 960, 0 
 0 , 8, 4295, 961, 0 
 2 , 8, 4295, 967, 0 
 1 , 8, 4295, 967, 0 
 2 , 8, 4295, 967, 0 
 1 , 8, 4295, 959, 0 
 2 , 8, 4295, 960, 0 
 2 , 8, 4295, 961, 0 
 2 , 8, 4295, 962, 0 
 1 , 8, 4295, 968, 0 
 2 , 8, 4295, 968, 0 
 3 , 8, 4295, 968, 0 
 2 , 8, 4295, 969, 0 
 3 , 8, 4295, 969, 0 
 2 , 8, 4295, 969, 0 
 2 , 8, 4295, 970, 0 
 2 , 8, 4295, 970, 0 
 1 , 8, 4295, 970, 0 
 2 , 8, 4295, 971, 0 
 1 , 8, 4295, 971, 0 
 2 , 8, 4295, 971, 0 
 2 , 8, 4295, 962, 0 
 2 , 8, 4295, 963, 0 
 2 , 8, 4295, 964, 0 
 2 , 8, 4295, 965, 0 
 2 , 8, 4295, 966, 0 
 0 , 8, 4295, 972, 0 
 3 , 8, 4295, 972, 0 
 2 , 8, 4295, 972, 0 
 0 , 8, 4295, 963, 0 
 0 , 8, 4295, 964, 0 
 0 , 8, 4295, 965, 0 
 0 , 8, 4295, 966, 0 
 0 , 8, 4295, 967, 0 
 0 , 8, 4295, 973, 0 
 3 , 8, 4295, 973, 0 
 2 , 8, 4295, 973, 0 
 0 , 8, 4295, 974, 0 
 3 , 8, 4295, 974, 0 
 2 , 8, 4295, 974, 0 
 3 , 8, 4295, 975, 0 
 1 , 8, 4295, 975, 0 
 0 , 8, 4295, 975, 0 
 2 , 8, 4295, 976, 0 
 1 , 8, 4295, 976, 0 
 0 , 8, 4295, 976, 0 
 2 , 8, 4295, 977, 0 
 0 , 8, 4295, 977, 0 
 1 , 8, 4295, 977, 0 
 2 , 8, 4295, 967, 0 
 2 , 8, 4295, 968, 0 
 2 , 8, 4295, 969, 0 
 2 , 8, 4295, 970, 0 
 2 , 8, 4295, 978, 0 
 0 , 8, 4295, 978, 0 
 2 , 8, 4295, 968, 0 
 2 , 8, 4295, 969, 0 
 2 , 8, 4295, 970, 0 
 2 , 8, 4295, 971, 0 
 2 , 8, 4295, 972, 0 
 0 , 8, 4295, 979, 0 
 2 , 8, 4295, 979, 0 
 1 , 8, 4295, 978, 0 
 1 , 8, 4295, 979, 0 
 2 , 8, 4295, 980, 0 
 1 , 8, 4295, 980, 0 
 0 , 8, 4295, 980, 0 
 2 , 8, 4295, 981, 0 
 0 , 8, 4295, 981, 0 
 1 , 8, 4295, 981, 0 
 0 , 8, 4295, 982, 0 
 2 , 8, 4295, 982, 0 
 1 , 8, 4295, 982, 0 
 3 , 8, 4295, 983, 0 
 1 , 8, 4295, 983, 0 
 0 , 8, 4295, 983, 0 
 3 , 8, 4295, 984, 0 
 1 , 8, 4295, 984, 0 
 2 , 8, 4295, 984, 0 
 3 , 8, 4295, 985, 0 
 1 , 8, 4295, 985, 0 
 2 , 8, 4295, 985, 0 
 1 , 8, 4295, 971, 0 
 1 , 8, 4295, 972, 0 
 1 , 8, 4295, 973, 0 
 0 , 8, 4295, 974, 0 
 0 , 8, 4295, 975, 0 
 0 , 8, 4295, 976, 0 
 0 , 8, 4295, 977, 0 
 0 , 8, 4295, 986, 0 
 2 , 8, 4295, 986, 0 
 1 , 8, 4295, 986, 0 
 0 , 8, 4295, 973, 0 
 0 , 8, 4295, 974, 0 
 0 , 8, 4295, 975, 0 
 0 , 8, 4295, 976, 0 
 0 , 8, 4295, 977, 0 
 0 , 8, 4295, 978, 0 
 0 , 8, 4295, 987, 0 
 0 , 8, 4295, 987, 0 
 1 , 8, 4295, 987, 0 
 1 , 8, 4295, 988, 0 
 0 , 8, 4295, 988, 0 
 1 , 8, 4295, 988, 0 
 3 , 8, 4295, 989, 0 
 1 , 8, 4295, 989, 0 
 0 , 8, 4295, 989, 0 
 3 , 8, 4295, 990, 0 
 1 , 8, 4295, 990, 0 
 0 , 8, 4295, 990, 0 
 3 , 8, 4295, 978, 0 
 3 , 8, 4295, 979, 0 
 3 , 8, 4295, 980, 0 
 3 , 8, 4295, 981, 0 
 3 , 8, 4295, 982, 0 
 3 , 8, 4295, 983, 0 
 3 , 8, 4295, 984, 0 
 3 , 8, 4295, 985, 0 
 3 , 8, 4295, 991, 0 
 1 , 8, 4295, 991, 0 
 1 , 8, 4295, 991, 0 
 0 , 8, 4295, 979, 0 
 0 , 8, 4295, 980, 0 
 0 , 8, 4295, 981, 0 
 0 , 8, 4295, 982, 0 
 0 , 8, 4295, 983, 0 
 0 , 8, 4295, 984, 0 
 0 , 8, 4295, 985, 0 
 0 , 8, 4295, 986, 0 
 2 , 8, 4295, 992, 0 
 0 , 8, 4295, 992, 0 
 1 , 8, 4295, 992, 0 
 0 , 8, 4295, 993, 0 
 2 , 8, 4295, 993, 0 
 1 , 8, 4295, 993, 0 
 2 , 8, 4295, 994, 0 
 1 , 8, 4295, 994, 0 
 0 , 8, 4295, 994, 0 
 2 , 8, 4295, 995, 0 
 0 , 8, 4295, 995, 0 
 2 , 8, 4295, 995, 0 
 2 , 8, 4295, 986, 0 
 0 , 8, 4295, 987, 0 
 0 , 8, 4295, 988, 0 
 0 , 8, 4295, 989, 0 
 0 , 8, 4295, 990, 0 
 0 , 8, 4295, 996, 0 
 2 , 8, 4295, 996, 0 
 3 , 8, 4295, 996, 0 
 1 , 8, 4295, 987, 0 
 1 , 8, 4295, 988, 0 
 1 , 8, 4295, 989, 0 
 1 , 8, 4295, 990, 0 
 1 , 8, 4295, 991, 0 
 1 , 8, 4295, 997, 0 
 2 , 8, 4295, 997, 0 
 3 , 8, 4295, 997, 0 
 3 , 8, 4295, 998, 0 
 2 , 8, 4295, 998, 0 
 3 , 8, 4295, 998, 0 
 1 , 8, 4295, 999, 0 
 2 , 8, 4295, 999, 0 
 3 , 8, 4295, 999, 0 
 1 , 8, 4295, 1000, 0 
 2 , 8, 4295, 1000, 0 
 3 , 8, 4295, 1000, 0 
 0 , 8, 4295, 1001, 0 
 3 , 8, 4295, 1001, 0 
 2 , 8, 4295, 1001, 0 
 0 , 8, 4295, 991, 0 
 0 , 8, 4295, 992, 0 
 0 , 8, 4295, 993, 0 
 0 , 8, 4295, 994, 0 
 0 , 8, 4295, 992, 0 
 0 , 8, 4295, 993, 0 
 0 , 8, 4295, 994, 0 
 0 , 8, 4295, 995, 0 
 0 , 8, 4295, 1002, 0 
 3 , 8, 4295, 1002, 0 
 2 , 8, 4295, 1002, 0 
 0 , 8, 4295, 995, 0 
 0 , 8, 4295, 996, 0 
 0 , 8, 4295, 997, 0 
 0 , 8, 4295, 998, 0 
 0 , 8, 4295, 999, 0 
 0 , 8, 4295, 1000, 0 
 0 , 8, 4295, 996, 0 
 0 , 8, 4295, 997, 0 
 0 , 8, 4295, 998, 0 
 0 , 8, 4295, 999, 0 
 0 , 8, 4295, 1000, 0 
 0 , 8, 4295, 1001, 0 
 0 , 8, 4295, 1001, 0 
 0 , 8, 4295, 1002, 0 
 0 , 8, 4295, 1002, 0 
 3 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 0 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 0, 0, 0, 0 
 1 , 8, 4295, 1003, 0 
 0 , 8, 4295, 1003, 0 
 2 , 8, 4295, 1003, 0 
 3 , 8, 4295, 1003, 0 
 3 , 8, 4295, 1003, 0 
 2 , 8, 4295, 1004, 0 
 3 , 8, 4295, 1004, 0 
 1 , 8, 4295, 1004, 0 
 2 , 8, 4295, 1004, 0 
 0 , 8, 4295, 1004, 0 
 3 , 2, 0, 48, 4 
 3 , 2, 0, 48, 4 
 2 , 2, 0, 48, 4 
 1 , 2, 0, 48, 4 
 3 , 2, 0, 48, 4 
 0 , 8, 4295, 1005, 0 
 3 , 8, 4295, 1005, 0 
 0 , 8, 4295, 1005, 0 
 3 , 2, 0, 49, 4 
 2 , 2, 0, 49, 4 
 0 , 2, 0, 49, 4 
 0 , 8, 4295, 1006, 0 
 0 , 8, 4295, 1006, 0 
 0 , 8, 4295, 1006, 0 
 0 , 2, 0, 50, 4 
 2 , 2, 0, 50, 4 
 3 , 2, 0, 50, 4 
 3 , 8, 4295, 1005, 0 
 3 , 8, 4295, 1005, 0 
 1 , 2, 0, 49, 4 
 3 , 2, 0, 50, 4 
 0 , 8, 4295, 1007, 0 
 3 , 8, 4295, 1007, 0 
 2 , 8, 4295, 1007, 0 
 3 , 2, 0, 51, 4 
 0 , 2, 0, 51, 4 
 2 , 2, 0, 51, 4 
 0 , 8, 4295, 1006, 0 
 3 , 2, 0, 49, 4 
 0 , 8, 4295, 1006, 0 
 3 , 2, 0, 50, 4 
 1 , 8, 4295, 1008, 0 
 2 , 8, 4295, 1008, 0 
 3 , 8, 4295, 1008, 0 
 3 , 2, 0, 52, 4 
 2 , 2, 0, 52, 4 
 1 , 2, 0, 52, 4 
 2 , 8, 4295, 1007, 0 
 0 , 8, 4295, 1007, 0 
 0 , 2, 0, 51, 4 
 1 , 8, 4295, 1008, 0 
 2 , 2, 0, 51, 4 
 2 , 8, 4295, 1008, 0 
 2 , 2, 0, 52, 4 
 2 , 2, 0, 52, 4 
 3 , 8, 4295, 1009, 0 
 0 , 8, 4295, 1009, 0 
 2 , 8, 4295, 1009, 0 
 2 , 2, 0, 53, 4 
 0 , 2, 0, 53, 4 
 2 , 2, 0, 53, 4 
 3 , 8, 4295, 1010, 0 
 0 , 8, 4295, 1010, 0 
 1 , 8, 4295, 1010, 0 
 1 , 2, 0, 54, 4 
 3 , 2, 0, 54, 4 
 0 , 2, 0, 54, 4 
 3 , 8, 4295, 1009, 0 
 1 , 8, 4295, 1009, 0 
 1 , 8, 4295, 1010, 0 
 0 , 8, 4295, 1010, 0 
 1 , 2, 0, 53, 4 
 1 , 2, 0, 54, 4 
 1 , 2, 0, 53, 4 
 1 , 2, 0, 54, 4 
 3 , 8, 4295, 1011, 0 
 2 , 8, 4295, 1011, 0 
 0 , 8, 4295, 1011, 0 
 0 , 2, 0, 55, 4 
 1 , 2, 0, 55, 4 
 0 , 2, 0, 55, 4 
 0 , 8, 4295, 1012, 0 
 1 , 8, 4295, 1012, 0 
 0 , 8, 4295, 1012, 0 
 2 , 2, 0, 56, 4 
 3 , 2, 0, 56, 4 
 0 , 2, 0, 56, 4 
 3 , 8, 4295, 1013, 0 
 0 , 8, 4295, 1013, 0 
 3 , 8, 4295, 1013, 0 
 3 , 8, 4295, 1011, 0 
 1 , 2, 0, 57, 4 
 2 , 2, 0, 57, 4 
 3 , 2, 0, 57, 4 
 3 , 8, 4295, 1011, 0 
 3 , 8, 4295, 1014, 0 
 2 , 8, 4295, 1014, 0 
 3 , 8, 4295, 1014, 0 
 1 , 2, 0, 58, 4 
 3 , 2, 0, 58, 4 
 3 , 2, 0, 58, 4 
 3 , 8, 4295, 1015, 0 
 2 , 8, 4295, 1015, 0 
 0 , 8, 4295, 1015, 0 
 0 , 2, 0, 55, 4 
 0 , 2, 0, 55, 4 
 3 , 8, 4295, 1012, 0 
 1 , 2, 0, 56, 4 
 3 , 8, 4295, 1013, 0 
 1 , 2, 0, 56, 4 
 0 , 2, 0, 59, 4 
 1 , 2, 0, 59, 4 
 3 , 2, 0, 59, 4 
 1 , 8, 4295, 1016, 0 
 2 , 8, 4295, 1016, 0 
 0 , 8, 4295, 1016, 0 
 0 , 2, 0, 60, 4 
 2 , 2, 0, 60, 4 
 0 , 2, 0, 60, 4 
 2 , 8, 4295, 1012, 0 
 0 , 8, 4295, 1013, 0 
 0 , 8, 4295, 1017, 0 
 1 , 8, 4295, 1017, 0 
 2 , 8, 4295, 1017, 0 
 1 , 2, 0, 57, 4 
 1 , 2, 0, 58, 4 
 0 , 2, 0, 61, 4 
 2 , 2, 0, 61, 4 
 0 , 2, 0, 61, 4 
 0 , 2, 0, 57, 4 
 1 , 8, 4295, 1014, 0 
 1 , 8, 4295, 1015, 0 
 3 , 2, 0, 58, 4 
 1 , 8, 4295, 1018, 0 
 0 , 8, 4295, 1018, 0 
 3 , 8, 4295, 1018, 0 
 3 , 2, 0, 62, 4 
 0 , 2, 0, 62, 4 
 1 , 2, 0, 62, 4 
 1 , 8, 4295, 1019, 0 
 0 , 8, 4295, 1019, 0 
 3 , 8, 4295, 1019, 0 
 2 , 8, 4295, 1014, 0 
 1 , 8, 4295, 1015, 0 
 1 , 8, 4295, 1016, 0 
 3 , 2, 0, 63, 4 
 1 , 2, 0, 63, 4 
 0 , 2, 0, 63, 4 
 3 , 2, 0, 59, 4 
 3 , 2, 0, 60, 4 
 3 , 8, 4295, 1020, 0 
 1 , 8, 4295, 1020, 0 
 3 , 8, 4295, 1020, 0 
 0 , 8, 4295, 1016, 0 
 3 , 2, 0, 59, 4 
 3 , 2, 0, 60, 4 
 3 , 2, 0, 61, 4 
 0 , 8, 4295, 1017, 0 
 3 , 2, 0, 64, 4 
 1 , 2, 0, 64, 4 
 0 , 2, 0, 64, 4 
 0 , 8, 4295, 1021, 0 
 3 , 8, 4295, 1021, 0 
 0 , 8, 4295, 1021, 0 
 2 , 2, 0, 65, 4 
 0 , 2, 0, 65, 4 
 1 , 2, 0, 65, 4 
 2 , 8, 4295, 1022, 0 
 1 , 8, 4295, 1022, 0 
 3 , 8, 4295, 1022, 0 
 0 , 8, 4295, 1017, 0 
 2 , 8, 4295, 1018, 0 
 3 , 2, 0, 66, 4 
 2 , 2, 0, 66, 4 
 3 , 2, 0, 61, 4 
 3 , 2, 0, 62, 4 
 0 , 2, 0, 66, 4 
 2 , 8, 4295, 1023, 0 
 0 , 8, 4295, 1023, 0 
 3 , 8, 4295, 1023, 0 
 3 , 2, 0, 62, 4 
 3 , 2, 0, 63, 4 
 2 , 8, 4295, 1018, 0 
 2 , 8, 4295, 1019, 0 
 2 , 8, 4295, 1020, 0 
 3 , 2, 0, 67, 4 
 0 , 2, 0, 67, 4 
 2 , 2, 0, 67, 4 
 0 , 8, 4295, 1024, 0 
 3 , 8, 4295, 1024, 0 
 0 , 8, 4295, 1024, 0 
 3 , 2, 0, 68, 4 
 2 , 2, 0, 68, 4 
 0 , 2, 0, 68, 4 
 3 , 2, 0, 63, 4 
 3 , 2, 0, 64, 4 
 0 , 2, 0, 65, 4 
 0 , 8, 4295, 1025, 0 
 3 , 8, 4295, 1025, 0 
 0 , 8, 4295, 1025, 0 
 0 , 8, 4295, 1021, 0 
 0 , 8, 4295, 1022, 0 
 3 , 2, 0, 64, 4 
 0 , 2, 0, 65, 4 
 2 , 8, 4295, 1019, 0 
 3 , 2, 0, 66, 4 
 2 , 8, 4295, 1020, 0 
 2 , 8, 4295, 1021, 0 
 2 , 8, 4295, 1022, 0 
 3 , 2, 0, 69, 4 
 1 , 2, 0, 69, 4 
 2 , 2, 0, 69, 4 
 2 , 8, 4295, 1026, 0 
 3 , 8, 4295, 1026, 0 
 3 , 8, 4295, 1026, 0 
 3 , 2, 0, 70, 4 
 0 , 2, 0, 70, 4 
 1 , 2, 0, 70, 4 
 3 , 8, 4295, 1027, 0 
 3 , 8, 4295, 1027, 0 
 3 , 8, 4295, 1027, 0 
 3 , 2, 0, 66, 4 
 3 , 2, 0, 67, 4 
 3 , 2, 0, 68, 4 
 3 , 2, 0, 67, 4 
 3 , 2, 0, 68, 4 
 3 , 8, 4295, 1023, 0 
 3 , 8, 4295, 1024, 0 
 3 , 8, 4295, 1025, 0 
 0 , 2, 0, 71, 4 
 1 , 2, 0, 71, 4 
 3 , 2, 0, 71, 4 
 3 , 8, 4295, 1023, 0 
 3 , 8, 4295, 1024, 0 
 3 , 8, 4295, 1025, 0 
 3 , 8, 4295, 1028, 0 
 0 , 8, 4295, 1028, 0 
 1 , 8, 4295, 1028, 0 
 3 , 2, 0, 72, 4 
 1 , 2, 0, 72, 4 
 3 , 2, 0, 72, 4 
 1 , 2, 0, 73, 4 
 3 , 8, 4295, 1026, 0 
 3 , 8, 4295, 1027, 0 
 3 , 8, 4295, 1029, 0 
 1 , 2, 0, 73, 4 
 3 , 8, 4295, 1029, 0 
 3 , 2, 0, 73, 4 
 1 , 8, 4295, 1028, 0 
 1 , 8, 4295, 1030, 0 
 0 , 8, 4295, 1030, 0 
 1 , 8, 4295, 1031, 0 
 0 , 8, 4295, 1031, 0 
 1 , 2, 0, 69, 4 
 1 , 2, 0, 70, 4 
 1 , 2, 0, 69, 4 
 1 , 2, 0, 70, 4 
 1 , 8, 4295, 1029, 0 
 1 , 2, 0, 71, 4 
 1 , 2, 0, 72, 4 
 1 , 2, 0, 71, 4 
 1 , 2, 0, 72, 4 
 1 , 8, 4295, 1030, 0 
 1 , 8, 4295, 1031, 0 
 1 , 2, 0, 74, 4 
 3 , 2, 0, 74, 4 
 0 , 2, 0, 74, 4 
 1 , 2, 0, 75, 4 
 0 , 2, 0, 75, 4 
 3 , 2, 0, 75, 4 
 1 , 2, 0, 76, 4 
 3 , 2, 0, 76, 4 
 0 , 2, 0, 76, 4 
 3 , 8, 4295, 1026, 0 
 3 , 8, 4295, 1027, 0 
 3 , 8, 4295, 1028, 0 
 3 , 2, 0, 73, 4 
 2 , 8, 4295, 1029, 0 
 1 , 2, 0, 73, 4 
 3 , 8, 4295, 1029, 0 
 0 , 8, 4295, 1030, 0 
 3 , 8, 4295, 1031, 0 
 1 , 2, 0, 74, 4 
 3 , 8, 4295, 1030, 0 
 1 , 2, 0, 75, 4 
 1 , 2, 0, 76, 4 
 0 , 8, 4295, 1031, 0 
 1 , 2, 0, 74, 4 
 1 , 2, 0, 75, 4 
 1 , 2, 0, 76, 4 
 1 , 2, 0, 77, 4 
 2 , 2, 0, 77, 4 
 0 , 2, 0, 77, 4 
 1 , 2, 0, 78, 4 
 2 , 2, 0, 78, 4 
 0 , 2, 0, 78, 4 
 2 , 2, 0, 77, 4 
 2 , 2, 0, 77, 4 
 3 , 2, 0, 78, 4 
 3 , 2, 0, 78, 4 
 1 , 8, 4295, 1032, 0 
 3 , 8, 4295, 1032, 0 
 3 , 8, 4295, 1032, 0 
 1 , 2, 0, 79, 4 
 2 , 2, 0, 79, 4 
 0 , 2, 0, 79, 4 
 2 , 8, 4295, 1033, 0 
 3 , 8, 4295, 1033, 0 
 1 , 8, 4295, 1033, 0 
 0 , 8, 4295, 1032, 0 
 0 , 8, 4295, 1032, 0 
 0 , 2, 0, 80, 4 
 1 , 2, 0, 80, 4 
 3 , 2, 0, 80, 4 
 1 , 8, 4295, 1034, 0 
 2 , 8, 4295, 1034, 0 
 3 , 8, 4295, 1034, 0 
 2 , 2, 0, 79, 4 
 1 , 2, 0, 81, 4 
 2 , 2, 0, 81, 4 
 1 , 2, 0, 81, 4 
 1 , 8, 4295, 1035, 0 
 0 , 8, 4295, 1033, 0 
 1 , 2, 0, 79, 4 
 3 , 8, 4295, 1035, 0 
 1 , 8, 4295, 1035, 0 
 2 , 8, 4295, 1033, 0 
 1 , 2, 0, 82, 4 
 2 , 2, 0, 82, 4 
 0 , 2, 0, 82, 4 
 3 , 8, 4295, 1036, 0 
 0 , 8, 4295, 1036, 0 
 1 , 8, 4295, 1036, 0 
 1 , 2, 0, 83, 4 
 2 , 2, 0, 83, 4 
 0 , 2, 0, 83, 4 
 3 , 2, 0, 84, 4 
 2 , 2, 0, 84, 4 
 1 , 2, 0, 84, 4 
 2 , 2, 0, 80, 4 
 3 , 8, 4295, 1034, 0 
 3 , 8, 4295, 1034, 0 
 1 , 2, 0, 80, 4 
 1 , 2, 0, 81, 4 
 1 , 2, 0, 81, 4 
 1 , 2, 0, 82, 4 
 1 , 2, 0, 83, 4 
 1 , 2, 0, 84, 4 
 0 , 8, 4295, 1035, 0 
 0 , 8, 4295, 1036, 0 
 2 , 8, 4295, 1035, 0 
 1 , 2, 0, 82, 4 
 0 , 8, 4295, 1036, 0 
 2 , 2, 0, 83, 4 
 3 , 2, 0, 84, 4 
 3 , 8, 4295, 1037, 0 
 1 , 8, 4295, 1037, 0 
 0 , 8, 4295, 1037, 0 
 1 , 8, 4295, 1038, 0 
 3 , 8, 4295, 1038, 0 
 1 , 8, 4295, 1038, 0 
 1 , 2, 0, 85, 4 
 0 , 2, 0, 85, 4 
 3 , 2, 0, 85, 4 
 3 , 8, 4295, 1039, 0 
 0 , 8, 4295, 1039, 0 
 2 , 8, 4295, 1039, 0 
 1 , 2, 0, 86, 4 
 0 , 2, 0, 86, 4 
 3 , 2, 0, 86, 4 
 3 , 8, 4295, 1040, 0 
 1 , 8, 4295, 1037, 0 
 1 , 8, 4295, 1040, 0 
 3 , 8, 4295, 1040, 0 
 3 , 2, 0, 87, 4 
 3 , 2, 0, 87, 4 
 2 , 2, 0, 87, 4 
 1 , 8, 4295, 1041, 0 
 2 , 8, 4295, 1041, 0 
 3 , 8, 4295, 1041, 0 
 2 , 2, 0, 88, 4 
 3 , 8, 4295, 1037, 0 
 3 , 2, 0, 88, 4 
 2 , 2, 0, 88, 4 
 3 , 2, 0, 89, 4 
 0 , 2, 0, 89, 4 
 2 , 2, 0, 89, 4 
 1 , 8, 4295, 1038, 0 
 0 , 2, 0, 85, 4 
 0 , 2, 0, 86, 4 
 1 , 8, 4295, 1039, 0 
 0 , 2, 0, 85, 4 
 3 , 8, 4295, 1038, 0 
 0 , 2, 0, 86, 4 
 0 , 2, 0, 87, 4 
 3 , 8, 4295, 1039, 0 
 3 , 8, 4295, 1040, 0 
 3 , 8, 4295, 1041, 0 
 0 , 2, 0, 87, 4 
 3 , 8, 4295, 1040, 0 
 0 , 2, 0, 88, 4 
 0 , 2, 0, 89, 4 
 1 , 8, 4295, 1041, 0 
 3 , 2, 0, 88, 4 
 2 , 2, 0, 89, 4 
 2 , 8, 4295, 1042, 0 
 0 , 8, 4295, 1042, 0 
 2 , 8, 4295, 1042, 0 
 2 , 8, 4295, 1043, 0 
 1 , 8, 4295, 1043, 0 
 2 , 8, 4295, 1043, 0 
 1 , 2, 0, 90, 4 
 2 , 2, 0, 90, 4 
 2 , 8, 4295, 1042, 0 
 2 , 2, 0, 90, 4 
 2 , 8, 4295, 1042, 0 
 3 , 8, 4295, 1044, 0 
 2 , 8, 4295, 1044, 0 
 1 , 8, 4295, 1044, 0 
 1 , 2, 0, 91, 4 
 2 , 2, 0, 91, 4 
 3 , 2, 0, 91, 4 
 2 , 8, 4295, 1045, 0 
 0 , 8, 4295, 1045, 0 
 1 , 8, 4295, 1045, 0 
 1 , 2, 0, 92, 4 
 3 , 2, 0, 92, 4 
 2 , 2, 0, 92, 4 
 0 , 8, 4295, 1043, 0 
 1 , 2, 0, 93, 4 
 2 , 2, 0, 93, 4 
 0 , 2, 0, 93, 4 
 1 , 8, 4295, 1043, 0 
 0 , 8, 4295, 1044, 0 
 1 , 2, 0, 90, 4 
 0 , 8, 4295, 1045, 0 
 1 , 2, 0, 91, 4 
 1 , 2, 0, 90, 4 
 1 , 2, 0, 91, 4 
 0 , 8, 4295, 1044, 0 
 0 , 8, 4295, 1045, 0 
 3 , 2, 0, 92, 4 
 3 , 2, 0, 92, 4 
 3 , 2, 0, 93, 4 
 3 , 2, 0, 93, 4 
 2 , 8, 4295, 1046, 0 
 2 , 8, 4295, 1046, 0 
 1 , 8, 4295, 1046, 0 
 3 , 8, 4295, 1047, 0 
 2 , 8, 4295, 1047, 0 
 1 , 8, 4295, 1047, 0 
 2 , 8, 4295, 1046, 0 
 3 , 8, 4295, 1046, 0 
 1 , 2, 0, 94, 4 
 2 , 2, 0, 94, 4 
 3 , 2, 0, 94, 4 
 3 , 8, 4295, 1047, 0 
 1 , 8, 4295, 1048, 0 
 2 , 8, 4295, 1048, 0 
 1 , 8, 4295, 1048, 0 
 1 , 8, 4295, 1047, 0 
 1 , 2, 0, 95, 4 
 2 , 2, 0, 95, 4 
 3 , 2, 0, 95, 4 
 0 , 2, 0, 94, 4 
 0 , 2, 0, 94, 4 
 1 , 2, 0, 96, 4 
 3 , 2, 0, 96, 4 
 0 , 2, 0, 96, 4 
 0 , 8, 4295, 1048, 0 
 2 , 2, 0, 95, 4 
 2 , 2, 0, 95, 4 
 3 , 8, 4295, 1048, 0 
 2 , 2, 0, 96, 4 
 2 , 2, 0, 96, 4 
 0 , 8, 4295, 1049, 0 
 2 , 8, 4295, 1049, 0 
 1 , 8, 4295, 1049, 0 
 0 , 8, 4295, 1049, 0 
 2 , 8, 4295, 1050, 0 
 1 , 8, 4295, 1050, 0 
 0 , 8, 4295, 1050, 0 
 3 , 8, 4295, 1049, 0 
